SERIALNO,AGE,SEX,EMPLOYMENT,MOBILITY,INCOME,CITIZENSHIP,MARITAL_STATUS,SCHOOLING,DISABILITY,WORK,INSURANCE,RACE
2018HU0359179,49,1,1,1,150000,1,3,1,2,1,1,1
2018HU0360097,28,2,6,1,0,5,5,2,2,,2,9
2018HU0360097,40,1,1,1,30300,4,5,1,2,1,2,9
2018HU0360097,31,1,1,1,34600,5,5,1,2,3,1,9
2018HU0361353,63,1,1,1,56000,4,1,1,2,1,1,6
2018HU0361353,64,2,1,1,23000,4,1,1,2,1,1,6
2018HU0367268,73,2,6,1,0,1,1,1,2,2,1,1
2018HU0367268,77,1,6,1,0,1,1,1,1,,1,1
2018HU0373349,34,2,1,1,48000,5,5,2,2,5,1,1
2018HU0373349,33,1,1,1,52000,5,3,2,2,1,1,1
2018HU0374529,44,1,1,1,31500,4,1,1,2,1,1,2
2018HU0374529,62,1,1,1,36000,4,1,1,1,2,1,2
2018HU0374529,62,1,1,1,15600,4,3,1,2,1,1,2
2018HU0374529,34,1,1,1,20000,5,1,1,2,2,1,2
2018HU0374529,32,1,1,1,15700,5,1,1,2,1,1,2
2018HU0376670,56,2,1,1,170000,1,1,1,2,2,1,1
2018HU0376670,57,1,1,1,100000,1,1,1,1,1,1,1
2018HU0377399,36,1,1,1,190000,1,1,1,2,1,1,1
2018HU0377399,34,2,1,1,0,1,1,1,2,6,1,1
2018HU0378885,54,1,1,1,164000,1,1,1,2,5,1,1
2018HU0378885,44,2,4,1,150000,1,1,1,2,5,1,6
2018HU0378885,71,2,6,1,0,4,2,1,2,,1,6
2018HU0378885,21,2,6,1,0,5,5,3,2,,1,1
2018HU0381717,34,2,1,1,103000,1,5,1,2,5,1,2
2018HU0381717,29,2,1,1,54000,1,5,1,2,1,1,1
2018HU0381717,27,2,1,1,55000,5,5,1,2,1,1,6
2018HU0382091,68,2,1,1,90000,1,3,1,2,1,1,1
2018HU0397301,31,1,1,3,76000,1,5,1,1,2,1,1
2018HU0397301,28,1,1,3,40000,1,5,1,2,2,1,1
2018HU0402700,53,1,1,1,0,4,1,1,2,6,1,1
2018HU0402700,47,2,1,1,0,5,1,1,1,6,1,1
2018HU0402700,17,1,3,1,0,3,5,2,2,9,1,1
2018HU0402700,17,1,6,1,0,3,5,2,2,,1,1
2018HU0402700,14,1,,1,,3,5,2,2,,1,1
2018HU0402909,60,1,6,1,0,4,1,1,1,1,2,6
2018HU0402909,48,2,1,1,30000,4,1,1,1,1,2,6
2018HU0402909,20,1,6,1,0,1,5,2,2,,2,6
2018HU0406287,63,1,1,1,55000,4,3,1,2,1,1,6
2018HU0408435,61,1,1,1,140000,1,5,1,2,5,1,1
2018HU0408687,68,2,6,1,0,1,2,1,1,3,1,1
2018HU0409433,94,1,6,1,0,1,2,1,1,,1,1
2018HU0414040,75,2,6,1,0,1,3,1,1,,1,1
2018HU0416345,65,2,6,1,0,1,2,1,2,,1,1
2018HU0416353,43,1,1,1,95000,4,1,1,2,7,1,8
2018HU0416353,36,2,1,1,15000,4,1,1,2,1,1,8
2018HU0416353,18,1,1,1,4000,1,5,2,2,1,1,8
2018HU0416353,16,1,6,1,0,1,5,2,2,,1,8
2018HU0416353,14,2,,1,,1,5,2,2,,1,8
2018HU0416353,9,2,,1,,1,5,2,2,,1,8
2018HU0416926,69,1,1,1,95000,1,1,1,2,5,1,1
2018HU0416926,59,2,1,1,120000,1,1,1,2,2,1,1
2018HU0416926,18,1,6,1,0,1,5,2,2,,1,1
2018HU0419287,49,2,1,1,135000,3,5,1,2,1,1,1
2018HU0419287,52,2,1,1,75000,3,5,1,2,1,1,1
2018HU0419287,82,2,6,1,8000,1,2,1,2,3,1,1
2018HU0419667,42,2,1,1,82000,1,1,1,2,1,1,1
2018HU0419667,42,1,1,1,180000,1,1,1,2,1,1,1
2018HU0419667,8,2,,1,,1,5,3,2,,1,1
2018HU0419667,6,2,,1,,1,5,3,2,,1,1
2018HU0419667,4,1,,1,,1,5,3,2,,1,1
2018HU0421280,56,2,1,1,200000,5,5,1,2,5,1,6
2018HU0421554,43,1,1,1,100000,4,1,1,2,2,1,1
2018HU0421554,42,2,1,1,80000,5,1,1,2,5,1,1
2018HU0423703,28,1,1,1,72000,1,5,1,2,1,1,1
2018HU0425826,58,2,1,1,40000,1,5,1,2,7,1,1
2018HU0426952,27,1,6,3,0,1,5,3,2,1,1,6
2018HU0427605,76,1,1,1,70000,1,2,1,2,1,1,1
2018HU0435345,26,1,1,1,61000,1,5,1,2,1,1,1
2018HU0435345,26,2,1,1,54000,1,5,1,2,1,1,1
2018HU0439544,40,2,4,1,109000,1,5,1,2,5,1,1
2018HU0440514,69,1,6,1,0,1,1,1,2,,1,1
2018HU0440514,70,2,6,1,0,1,1,1,2,3,1,1
2018HU0442111,35,2,1,1,120000,4,1,3,2,2,1,1
2018HU0442111,38,1,1,1,80000,4,1,1,2,1,1,1
2018HU0443564,42,2,1,1,48800,1,1,1,2,1,1,1
2018HU0443564,43,1,1,1,90000,1,1,1,2,1,1,1
2018HU0449392,40,2,1,1,85000,1,3,1,2,5,1,1
2018HU0449716,60,2,6,1,0,1,3,1,2,5,1,1
2018HU0449716,26,1,1,1,24000,1,5,1,2,2,1,9
2018HU0455367,86,1,6,1,0,1,1,1,2,,1,1
2018HU0455367,84,2,6,1,0,1,1,1,2,,1,1
2018HU0455367,54,1,1,1,0,3,5,1,2,6,1,1
2018HU0459773,58,1,1,1,0,4,1,1,2,6,1,6
2018HU0459773,55,2,1,1,0,4,1,1,2,6,1,6
2018HU0459773,59,1,6,3,0,4,1,1,2,,1,6
2018HU0459773,52,2,3,1,0,4,1,1,2,1,1,6
2018HU0459773,34,1,1,1,5000,5,1,1,2,1,2,6
2018HU0459773,41,2,1,1,100000,4,5,1,2,4,1,6
2018HU0459773,36,1,1,1,30000,5,5,1,2,1,2,6
2018HU0459773,0,1,,,,1,5,,2,,1,6
2018HU0464188,58,2,1,1,60000,1,3,1,2,1,1,1
2018HU0465961,29,2,1,1,70000,1,5,1,2,2,1,1
2018HU0466407,81,2,6,1,0,4,5,1,2,,1,6
2018HU0466407,74,2,6,1,0,4,5,1,2,,1,6
2018HU0467359,35,1,1,1,55000,1,1,1,2,2,1,1
2018HU0467359,35,2,1,1,175000,1,1,1,2,1,1,1
2018HU0468478,50,1,1,1,50000,1,1,1,2,1,1,1
2018HU0468478,51,2,1,1,0,1,1,1,2,6,1,1
2018HU0472768,47,1,1,1,75000,5,1,1,2,7,1,6
2018HU0472768,44,2,1,1,62000,5,1,1,2,1,1,6
2018HU0472768,5,1,,1,,1,5,3,2,,1,6
2018HU0472768,2,1,,1,,1,5,,2,,1,6
2018HU0474961,58,1,1,1,500000,4,1,1,2,1,1,6
2018HU0474961,58,2,6,1,0,4,1,1,2,,1,6
2018HU0475563,83,1,6,1,0,1,5,1,1,,1,1
2018HU0478601,28,2,1,3,78000,1,1,1,2,1,1,1
2018HU0478601,31,1,1,3,124000,1,1,1,2,5,1,1
2018HU0480308,70,1,1,1,0,4,1,1,1,6,1,1
2018HU0480308,62,2,6,1,33000,4,1,1,2,5,1,1
2018HU0480308,28,1,2,3,200,1,1,1,2,6,1,1
2018HU0480308,2,2,,1,,1,5,,2,,1,1
2018HU0480308,0,2,,,,3,5,,2,,1,1
2018HU0480308,31,2,3,2,2000,1,1,1,2,1,1,1
2018HU0480605,59,1,1,1,24000,4,1,1,1,1,2,1
2018HU0480605,58,2,1,1,1000,4,1,1,2,1,2,1
2018HU0480605,26,2,3,1,0,1,5,2,2,9,2,1
2018HU0483892,94,1,6,1,0,1,2,1,2,,1,2
2018HU0484576,55,2,1,1,30000,4,1,1,2,7,1,1
2018HU0484576,55,1,1,1,0,4,1,1,2,6,1,1
2018HU0484576,23,2,1,1,2000,1,5,2,2,1,1,1
2018HU0484576,71,1,6,1,0,4,1,1,1,,1,1
2018HU0484576,68,2,6,1,0,4,1,1,2,,1,1
2018HU0487008,58,1,1,1,120000,1,3,1,2,7,1,1
2018HU0487818,53,2,1,1,61000,4,1,1,2,1,1,1
2018HU0487818,50,1,1,1,85000,4,1,1,2,5,1,1
2018HU0488991,62,2,6,1,0,1,5,1,2,5,1,1
2018HU0489358,54,1,1,1,45000,4,1,1,2,1,1,6
2018HU0489358,46,2,1,1,32000,4,1,1,2,1,1,6
2018HU0489521,31,2,1,1,100000,1,5,1,2,1,1,1
2018HU0489521,31,1,1,1,25000,1,3,1,2,5,1,1
2018HU0492684,66,1,1,1,22000,5,1,1,2,1,1,2
2018HU0492684,62,2,6,1,0,5,1,1,2,,1,2
2018HU0495455,41,2,1,1,26000,5,5,1,2,1,2,1
2018HU0495455,16,1,6,1,0,1,5,2,2,,1,1
2018HU0495455,11,1,,1,,1,5,2,2,,1,1
2018HU0502704,45,1,1,1,110000,1,1,1,2,5,1,1
2018HU0502704,44,2,6,1,0,1,1,1,1,2,1,1
2018HU0502704,70,2,6,1,0,1,2,1,1,,1,1
2018HU0504636,67,1,6,1,0,1,1,1,2,,1,1
2018HU0504636,60,2,6,1,0,4,1,1,1,,1,1
2018HU0504636,33,1,1,1,15600,1,5,1,2,1,1,1
2018HU0504636,28,1,1,3,40000,1,5,1,2,3,1,1
2018HU0504636,48,1,1,1,0,4,5,1,2,6,1,1
2018HU0505822,37,2,1,1,24900,5,5,1,2,1,2,8
2018HU0505822,16,2,6,1,0,1,5,2,2,,1,8
2018HU0505822,13,2,,1,,1,5,2,2,,1,8
2018HU0505822,7,2,,1,,1,5,2,2,,1,8
2018HU0505822,1,1,,1,,1,5,,2,,1,8
2018HU0505822,59,2,6,1,0,5,5,1,2,,2,8
2018HU0506630,43,1,1,1,53000,5,1,1,2,1,1,1
2018HU0506630,42,2,2,1,6500,5,1,1,2,1,1,1
2018HU0506630,7,2,,1,,5,5,2,2,,1,1
2018HU0506630,5,2,,1,,5,5,2,2,,1,1
2018HU0506630,48,1,1,1,50000,4,5,1,2,1,2,1
2018HU0511269,54,1,6,1,0,1,5,1,2,,2,1
2018HU0513195,42,2,1,1,18000,4,1,1,2,7,1,6
2018HU0513195,46,1,1,1,18000,5,1,1,2,1,1,6
2018HU0513195,18,2,3,1,3000,1,5,2,2,1,1,6
2018HU0513195,15,2,,1,0,1,5,2,2,,1,6
2018HU0513195,11,2,,1,,1,5,2,1,,1,6
2018HU0513450,43,1,1,1,48000,4,1,2,2,5,1,1
2018HU0513450,31,2,6,1,0,4,1,1,2,,1,1
2018HU0513450,5,2,,1,,1,5,1,2,,1,1
2018HU0513450,4,1,,1,,1,5,1,2,,1,1
2018HU0513840,30,1,1,3,104000,1,1,1,2,5,1,1
2018HU0513840,28,2,1,3,73000,1,1,1,2,1,1,1
2018HU0514463,50,2,1,1,17000,4,3,1,2,1,2,2
2018HU0516020,29,2,1,1,31000,1,5,1,2,1,1,1
2018HU0516020,31,2,1,1,75000,1,5,1,2,1,1,1
2018HU0516020,29,1,1,1,120000,1,5,1,2,1,1,1
2018HU0516020,27,1,1,1,0,1,5,1,2,6,1,1
2018HU0523723,63,2,6,1,0,4,3,1,2,5,1,1
2018HU0523723,31,2,6,1,0,1,5,1,1,1,1,1
2018HU0523723,57,1,1,1,80000,4,3,1,2,1,1,1
2018HU0526778,48,2,1,1,85000,4,1,1,2,1,1,6
2018HU0526778,53,1,1,1,56000,4,1,1,2,1,1,6
2018HU0528394,37,2,1,1,0,5,5,1,2,6,1,6
2018HU0528394,43,1,3,1,25000,5,1,1,2,7,1,6
2018HU0531941,57,2,1,1,164000,1,3,1,2,5,1,2
2018HU0531941,32,2,1,1,47700,1,5,1,2,1,1,2
2018HU0532365,78,1,6,1,0,1,1,1,2,,1,1
2018HU0532365,74,2,6,1,0,1,1,1,2,,1,1
2018HU0534890,37,2,1,1,50000,1,1,1,2,1,1,1
2018HU0534890,32,1,1,1,50000,1,1,1,2,7,1,1
2018HU0535136,40,2,6,1,0,1,3,3,1,,1,2
2018HU0537697,37,2,1,1,130000,4,5,1,2,5,1,6
2018HU0539048,71,1,1,1,500000,1,1,1,2,1,1,2
2018HU0539048,68,2,6,3,0,1,1,1,2,,1,2
2018HU0541329,47,1,1,1,75000,4,1,1,2,1,1,1
2018HU0541329,47,2,1,1,10000,4,1,1,2,1,1,6
2018HU0541329,21,2,1,1,10000,1,5,2,2,1,1,1
2018HU0545806,80,1,1,1,7000,4,1,1,2,7,1,1
2018HU0545806,75,2,6,1,0,4,1,1,2,,1,1
2018HU0546916,51,1,1,1,120000,1,1,3,2,7,1,1
2018HU0546916,51,2,1,1,120000,1,1,1,2,7,1,9
2018HU0546916,12,1,,1,,1,5,2,2,,1,1
2018HU0546916,6,1,,1,,1,5,2,2,,1,1
2018HU0548631,80,2,6,1,0,1,2,1,2,1,1,1
2018HU0557016,23,2,1,3,0,1,5,3,2,6,1,9
2018HU0557016,22,2,1,3,54000,1,5,1,2,1,1,2
2018HU0557488,24,2,1,1,70000,4,5,2,2,1,1,1
2018HU0557488,23,2,1,1,2000,4,1,2,2,1,1,1
2018HU0557488,25,1,1,1,13800,5,5,1,2,1,1,1
2018HU0557488,24,1,1,1,60000,4,5,1,2,1,1,1
2018HU0564959,64,1,1,1,55000,1,1,1,2,1,1,1
2018HU0564959,65,2,1,1,185000,1,1,1,2,1,1,1
2018HU0566367,71,2,6,1,0,1,3,1,2,2,1,1
2018HU0571495,87,2,6,1,0,1,2,1,2,,1,1
2018HU0572864,38,1,1,1,30000,5,5,1,2,3,2,1
2018HU0572864,10,1,,1,,1,5,2,2,,1,1
2018HU0572864,39,2,1,1,0,5,1,1,2,6,2,1
2018HU0572864,38,1,1,1,20000,5,1,1,2,1,2,1
2018HU0573840,27,1,1,1,180000,1,1,1,2,1,1,6
2018HU0573840,25,2,1,1,65000,4,1,2,2,2,1,6
2018HU0574116,58,2,1,1,36000,1,3,1,1,2,1,1
2018HU0574116,54,1,1,3,40000,1,5,1,2,3,1,1
2018HU0577198,54,1,1,1,115000,1,1,1,2,1,1,1
2018HU0577198,50,2,1,1,110000,1,1,1,2,4,1,1
2018HU0577198,15,1,,1,0,1,5,2,2,,1,1
2018HU0579613,55,1,1,1,38000,4,1,1,2,1,1,1
2018HU0579613,45,2,1,1,73000,4,1,1,2,2,1,1
2018HU0579613,18,1,6,1,0,4,5,2,2,,1,1
2018HU0579681,54,1,1,2,42200,4,1,3,2,2,1,9
2018HU0579681,42,2,1,2,168000,4,1,3,2,1,1,9
2018HU0579681,23,1,1,3,31500,3,5,1,2,1,1,9
2018HU0579681,18,1,6,2,0,1,5,2,2,,1,9
2018HU0581845,42,1,1,1,0,1,1,1,2,6,1,9
2018HU0581845,38,2,1,1,140000,3,1,1,2,1,1,1
2018HU0581845,2,1,,1,,1,5,,2,,1,9
2018HU0581845,37,1,1,3,70000,1,5,1,2,1,1,1
2018HU0594243,24,1,1,3,22300,1,1,1,2,2,1,1
2018HU0594243,25,2,1,3,23800,3,1,1,2,2,1,8
2018HU0595108,72,1,1,1,50000,4,1,1,2,1,1,6
2018HU0595108,69,2,6,1,0,4,1,1,1,,1,6
2018HU0595108,18,2,1,3,3000,1,5,2,2,1,1,6
2018HU0595108,15,2,,3,0,1,5,2,2,,1,6
2018HU0595108,39,1,1,1,74000,5,1,1,2,5,1,6
2018HU0596917,39,2,1,1,155000,1,1,1,2,5,1,1
2018HU0596917,43,1,1,1,106000,1,1,1,2,5,1,1
2018HU0598321,94,2,6,1,0,1,2,1,1,,1,1
2018HU0598321,59,1,1,1,48000,1,5,1,2,1,1,1
2018HU0599341,68,2,6,1,4000,4,2,1,2,1,1,6
2018HU0599341,25,2,1,1,30000,4,5,1,2,1,2,6
2018HU0604886,81,2,6,1,0,1,2,1,2,,1,1
2018HU0605940,33,1,6,1,0,1,5,1,2,,2,1
2018HU0605940,1,1,,1,,1,5,,2,,1,1
2018HU0605940,35,2,1,1,30000,1,5,1,2,1,2,1
2018HU0609937,37,1,1,1,75000,2,5,1,2,1,1,9
2018HU0609937,10,1,,1,,1,5,2,2,,1,9
2018HU0617554,73,2,6,1,0,1,1,1,2,,1,1
2018HU0617554,74,1,1,1,108000,1,1,1,2,7,1,1
2018HU0626970,42,2,1,1,126000,4,1,1,2,5,1,6
2018HU0626970,40,2,1,1,40000,4,1,1,2,1,1,6
2018HU0626970,68,2,6,1,0,4,3,1,2,1,1,6
2018HU0628332,64,2,6,1,0,2,5,1,2,,1,1
2018HU0629753,66,1,6,1,0,1,1,1,2,,1,1
2018HU0629753,45,2,1,1,20400,4,1,1,2,1,1,6
2018HU0633888,56,1,1,1,55000,4,1,1,2,1,1,1
2018HU0633888,55,2,1,1,29000,4,1,1,2,1,1,1
2018HU0633888,30,2,2,1,28000,4,5,1,2,1,1,1
2018HU0633888,23,1,1,1,32000,4,5,1,2,1,1,1
2018HU0633888,6,2,,1,,1,5,2,2,,1,1
2018HU0637786,68,2,6,1,3000,4,3,1,2,1,1,1
2018HU0639257,87,1,6,1,0,1,5,1,1,,1,1
2018HU0641898,50,2,1,1,35000,4,3,1,2,3,1,6
2018HU0641898,24,1,1,1,23000,4,5,1,2,1,1,6
2018HU0641898,21,2,6,1,0,4,5,3,2,,1,6
2018HU0645901,39,1,1,1,82000,5,1,1,2,1,1,6
2018HU0645901,36,2,6,1,0,5,1,1,2,,1,6
2018HU0645901,6,2,,1,,5,5,2,2,,1,6
2018HU0646071,73,1,6,1,0,1,5,1,2,,1,1
2018HU0647386,65,1,1,1,85000,4,1,1,2,1,1,3
2018HU0647386,72,2,6,1,0,2,1,1,2,,1,1
2018HU0647386,40,1,1,1,30500,1,5,1,2,3,1,1
2018HU0647386,32,2,1,1,15000,1,5,2,2,1,2,1
2018HU0648418,50,1,1,1,250000,1,1,1,2,1,1,1
2018HU0648418,44,2,6,1,0,1,1,1,2,,1,1
2018HU0648418,3,2,,1,,1,5,3,2,,1,1
2018HU0648625,78,2,1,1,198000,1,3,1,2,5,1,1
2018HU0650679,75,2,6,1,500,1,1,1,2,6,1,1
2018HU0651005,45,2,1,1,155000,1,1,1,2,5,1,1
2018HU0651005,46,1,1,1,500000,1,1,1,2,7,1,1
2018HU0651005,13,2,,1,,1,5,3,2,,1,1
2018HU0651005,9,1,,1,,1,5,3,2,,1,1
2018HU0652775,42,2,1,1,52000,4,1,1,2,1,1,1
2018HU0652775,47,1,1,1,0,4,1,1,2,6,1,1
2018HU0652775,14,1,,1,,1,5,2,2,,1,1
2018HU0652775,75,2,1,1,28000,4,2,1,2,2,1,1
2018HU0652775,69,2,6,2,0,5,2,1,2,,2,1
2018HU0653079,66,1,1,1,22000,4,1,1,2,1,1,2
2018HU0653079,49,2,3,1,0,4,1,1,2,9,2,2
2018HU0667163,83,2,6,1,0,4,2,1,2,,1,1
2018HU0669254,34,1,1,1,118000,1,1,1,2,5,1,1
2018HU0669254,32,2,1,1,40000,1,1,1,2,2,1,1
2018HU0674612,34,1,1,1,143000,1,1,1,2,2,1,1
2018HU0674612,35,2,1,1,155000,1,1,1,2,1,1,1
2018HU0674612,4,1,,1,,1,5,3,2,,1,1
2018HU0674612,2,1,,1,,1,5,,2,,1,1
2018HU0685515,62,1,1,1,160000,1,1,1,2,5,1,2
2018HU0685515,50,2,6,1,0,1,1,1,2,,1,1
2018HU0685515,22,1,1,1,7000,1,5,2,2,2,1,2
2018HU0689180,42,1,1,1,47000,4,1,3,2,1,1,2
2018HU0691880,69,1,6,1,0,1,1,1,2,,1,1
2018HU0691880,69,2,6,1,0,1,1,1,2,,1,1
2018HU0695012,37,2,1,1,20000,1,1,1,2,1,1,1
2018HU0695012,41,1,1,1,180000,1,1,1,2,1,1,9
2018HU0695012,2,2,,1,,1,5,,2,,1,1
2018HU0695440,61,1,1,1,186000,1,1,1,2,2,1,1
2018HU0695440,58,2,6,1,0,1,1,1,2,,1,1
2018HU0695440,13,2,,1,,1,5,2,2,,1,1
2018HU0695440,13,1,,1,,1,5,2,2,,1,1
2018HU0702349,42,2,1,1,84000,4,1,1,2,1,1,8
2018HU0702349,44,1,1,1,95000,4,1,1,2,1,1,8
2018HU0702349,22,2,1,1,20000,1,5,2,2,1,1,8
2018HU0702349,19,2,6,1,8000,1,5,2,2,1,1,8
2018HU0702349,18,2,1,1,8000,1,5,2,2,1,1,8
2018HU0704314,22,2,6,3,0,5,1,1,2,,1,1
2018HU0704314,24,1,1,3,38000,5,1,1,2,1,1,1
2018HU0704314,6,1,,3,,1,5,2,2,,1,1
2018HU0704314,3,2,,3,,1,5,2,2,,1,1
2018HU0704314,0,2,,,,1,5,,2,,1,1
2018HU0707325,31,1,1,1,85000,1,1,1,2,2,1,1
2018HU0707325,31,2,1,1,1100,1,1,1,2,1,1,1
2018HU0707325,7,2,,1,,1,5,2,2,,1,1
2018HU0707325,4,1,,1,,1,5,3,2,,1,1
2018HU0707325,1,2,,1,,1,5,,2,,1,1
2018HU0710042,80,1,6,1,0,1,1,1,1,,1,1
2018HU0710042,79,2,6,1,0,1,1,1,2,,1,1
2018HU0710496,50,1,1,1,50000,1,5,1,2,1,2,8
2018HU0710496,25,1,1,1,18000,1,5,1,2,1,2,8
2018HU0711993,67,1,1,1,137000,1,1,1,2,5,1,1
2018HU0711993,67,2,1,1,41000,1,1,1,2,1,1,1
2018HU0713798,30,1,1,1,52000,1,1,1,2,5,1,1
2018HU0713798,31,2,1,1,55000,1,1,1,2,3,1,1
2018HU0713798,3,2,,1,,1,5,3,2,,1,1
2018HU0719763,36,1,1,1,116000,1,1,1,2,2,1,1
2018HU0719763,36,2,1,1,132000,1,1,1,1,5,1,1
2018HU0721057,77,1,6,1,600,3,2,1,2,4,1,6
2018HU0723196,53,1,1,1,35000,1,5,1,2,1,1,6
2018HU0723527,61,2,1,1,137000,1,4,1,2,1,1,1
2018HU0728445,33,1,1,1,150000,1,1,1,2,2,1,1
2018HU0728445,35,2,3,1,0,4,1,1,2,2,1,2
2018HU0733140,34,2,6,1,0,3,1,1,2,1,1,1
2018HU0733140,29,1,1,1,80000,5,1,1,2,1,1,8
2018HU0733140,2,1,,1,,1,5,,1,,1,1
2018HU0733140,27,2,1,1,17000,5,5,2,2,1,1,8
2018HU0733140,5,1,,1,,5,5,2,2,,1,8
2018HU0733777,73,1,6,1,0,1,2,1,2,,1,1
2018HU0734075,49,1,1,1,26000,4,1,1,2,1,1,2
2018HU0734519,35,2,1,1,500000,1,1,1,2,1,1,1
2018HU0734519,36,1,1,1,225000,4,1,1,2,1,1,1
2018HU0734519,3,1,,1,,1,5,1,2,,1,1
2018HU0734519,1,2,,1,,1,5,,2,,1,1
2018HU0734519,24,2,1,3,9900,5,5,2,2,1,1,1
2018HU0739158,62,2,6,1,99000,4,3,1,2,7,1,1
2018HU0739158,36,2,1,1,120000,4,1,1,2,7,1,1
2018HU0739158,90,1,6,1,0,5,4,1,1,,1,1
2018HU0739158,3,1,,1,,1,5,3,2,,1,1
2018HU0739158,39,1,1,1,0,1,1,1,2,6,1,1
2018HU0740815,56,2,1,1,1500,1,1,1,2,2,1,1
2018HU0740815,56,1,1,1,155000,1,1,1,2,1,1,1
2018HU0740815,14,1,,1,,1,5,2,2,,1,1
2018HU0745540,72,2,6,1,0,1,1,1,2,1,1,1
2018HU0745540,82,1,6,1,0,1,1,1,2,,1,1
2018HU0747212,73,2,1,1,49900,1,2,1,2,3,1,1
2018HU0747212,64,2,1,1,32000,1,3,1,2,1,1,1
2018HU0750435,56,2,1,1,59000,3,4,1,2,3,1,1
2018HU0754484,61,2,1,1,87000,1,1,1,2,1,1,1
2018HU0754484,60,1,1,1,95000,1,1,1,2,1,1,1
2018HU0754944,38,2,1,1,21000,5,5,1,2,1,2,8
2018HU0754944,13,2,,1,,5,5,2,2,,2,8
2018HU0754944,13,1,,1,,5,5,2,2,,2,8
2018HU0757605,62,2,1,1,51000,4,5,1,2,4,1,1
2018HU0757851,62,1,1,1,40000,4,1,1,2,1,1,6
2018HU0757851,50,2,1,1,45000,4,1,1,2,1,1,6
2018HU0757851,19,2,6,1,0,1,5,2,2,,1,6
2018HU0760785,65,1,6,1,0,1,1,1,2,,1,1
2018HU0760785,61,2,6,1,37000,1,1,1,2,1,1,1
2018HU0761476,71,1,6,1,0,4,1,1,2,,1,1
2018HU0761476,59,2,6,1,0,1,1,1,2,,1,1
2018HU0761476,22,2,3,3,0,1,5,1,2,1,1,1
2018HU0763448,78,1,6,1,0,4,1,1,2,,1,6
2018HU0763448,68,2,6,1,0,4,1,1,2,,1,6
2018HU0763843,94,2,6,1,0,5,2,1,1,,1,6
2018HU0770385,75,2,6,1,0,1,2,1,2,,1,1
2018HU0770437,32,1,1,1,68000,4,1,1,2,1,1,6
2018HU0770437,29,1,1,1,78000,5,5,1,2,1,1,6
2018HU0770437,68,1,6,1,0,5,1,1,2,1,1,6
2018HU0770437,65,2,6,1,0,5,1,1,2,,1,6
2018HU0770614,73,2,6,1,0,1,2,1,2,,1,1
2018HU0776702,63,2,1,1,12000,1,1,1,2,1,1,1
2018HU0776702,62,1,1,1,16000,1,1,1,2,1,1,1
2018HU0785824,57,2,6,1,0,1,3,1,1,,1,2
2018HU0786715,32,1,1,1,125000,1,1,1,2,5,1,1
2018HU0786715,29,2,1,1,46000,1,1,1,2,3,1,1
2018HU0788571,27,1,1,1,100000,1,5,3,2,1,1,2
2018HU0790492,41,2,1,1,140000,4,5,1,2,5,1,6
2018HU0793720,40,2,6,1,15000,4,1,1,2,1,1,1
2018HU0793720,34,1,1,1,0,1,1,1,2,6,1,1
2018HU0793720,20,2,1,1,6000,1,5,1,2,1,2,1
2018HU0793720,2,1,,1,,1,5,,2,,1,1
2018HU0793720,0,1,,,,1,5,,2,,1,1
2018HU0793720,62,2,6,2,0,5,2,1,2,,2,1
2018HU0797806,33,2,1,1,80000,4,1,1,1,1,1,6
2018HU0799104,20,2,6,1,0,5,1,1,2,,2,8
2018HU0799104,21,1,1,1,30000,5,1,1,2,1,2,8
2018HU0799104,0,1,,,,1,5,,2,,1,8
2018HU0799104,27,1,1,1,45000,5,1,1,2,2,2,8
2018HU0799104,25,2,1,1,20000,5,1,1,2,1,2,8
2018HU0799104,23,1,1,1,35000,5,1,1,2,1,2,8
2018HU0799104,22,2,6,1,0,5,1,1,2,,2,8
2018HU0799379,71,2,6,1,0,1,1,1,1,1,1,6
2018HU0799379,74,1,1,1,2200,1,1,1,2,1,1,6
2018HU0803307,56,1,1,1,240000,1,1,1,2,5,1,1
2018HU0803307,56,2,1,1,40000,1,1,1,2,1,1,1
2018HU0803307,21,1,1,1,23000,1,5,1,2,1,1,1
2018HU0807698,24,1,1,1,32000,5,1,1,2,1,1,1
2018HU0807698,31,2,1,1,60000,3,1,1,2,1,1,1
2018HU0807698,2,2,,1,,1,5,,2,,1,1
2018HU0809899,31,1,1,3,75000,5,5,1,2,1,1,6
2018HU0809899,26,1,1,3,48000,5,5,1,2,4,1,6
2018HU0809899,23,1,1,3,55000,5,5,2,2,1,1,6
2018HU0816255,40,1,1,1,70000,4,1,1,2,1,1,1
2018HU0816255,41,2,1,1,40000,4,1,1,2,1,1,1
2018HU0816255,15,2,,1,0,1,5,2,2,,1,1
2018HU0816255,13,1,,1,,1,5,2,2,,1,1
2018HU0816255,73,1,6,1,0,5,1,1,1,,2,1
2018HU0816255,70,2,1,1,7000,5,1,1,2,1,2,1
2018HU0821866,79,2,6,1,0,1,1,1,2,,1,1
2018HU0821866,80,1,6,1,0,1,1,1,2,,1,1
2018HU0822851,37,2,1,3,40700,1,5,1,2,2,2,1
2018HU0822851,62,2,1,3,3900,1,3,1,2,2,2,1
2018HU0831591,30,2,1,1,100000,1,5,1,2,5,1,2
2018HU0834562,53,2,1,1,130000,1,1,1,2,1,1,1
2018HU0834562,49,1,1,1,80000,1,1,1,2,1,1,1
